time,action,visualization
0:41:44,brush,hist-2
0:41:45,brush,hist-2
0:41:46,brush,hist-2
0:41:49,brush,hist-2
0:41:50,brush,hist-2
0:41:51,brush,hist-2
0:41:52,brush,hist-2
0:41:53,brush,hist-2
0:41:54,brush,hist-2
0:41:55,brush,hist-2
0:41:56,brush,hist-2
0:41:57,brush,hist-2
0:41:58,brush,hist-2
0:41:59,brush,hist-2
0:42:00,brush,hist-2
0:42:01,brush,hist-2
0:42:02,brush,hist-2
0:42:06,brush,hist-2
0:42:07,brush,hist-2
0:42:08,brush,hist-2
0:42:09,brush,hist-2
0:42:10,brush,hist-2
0:42:11,brush,hist-2
0:42:12,brush,hist-2
0:42:13,brush,hist-2
0:42:14,brush,hist-2
0:42:15,brush,hist-2
0:42:16,brush,hist-2
0:42:17,brush,hist-2
0:42:18,brush,hist-2
0:42:19,brush,hist-2
0:42:20,brush,hist-2
0:42:21,brush,hist-2
0:42:22,brush,hist-2
0:42:23,brush,hist-2
0:42:24,brush,hist-2
0:42:25,brush,hist-2
0:42:26,brush,hist-2
0:42:27,brush,hist-2
0:42:28,brush,hist-2
0:42:29,brush,hist-2
0:42:30,brush,hist-2
0:42:31,brush,hist-2
0:42:32,brush,hist-2
0:42:33,brush,hist-2
0:42:34,brush,hist-2
0:42:35,brush,hist-2
0:42:36,brush,hist-2
0:42:37,brush,hist-2
0:42:38,brush,hist-2
0:42:39,brush,hist-2
0:42:40,brush,hist-2
0:42:41,brush,hist-2
0:42:43,pan,geo-0-1
0:42:44,brush,hist-3
0:42:45,brush,hist-3
0:42:46,brush,hist-3
0:42:47,brush,hist-3
0:42:47,brush,hist-4
0:42:48,brush,hist-4
0:42:49,brush,hist-4
0:42:50,brush,hist-4
0:42:51,brush,hist-4
0:42:52,brush,hist-4
0:42:53,brush,bar-5
0:42:54,brush,bar-5
0:42:55,brush,bar-5
0:42:56,brush,bar-5
0:43:00,brush,bar-5
0:43:01,brush,bar-5
0:43:17,pan,geo-0-1
0:43:18,zoom,geo-0-1
0:43:26,pan,geo-0-1
0:43:27,pan,geo-0-1
0:43:28,pan,geo-0-1
0:43:29,pan,geo-0-1
0:43:33,pan,geo-0-1
0:43:52,pan,geo-0-1
0:43:53,pan,geo-0-1
0:43:54,pan,geo-0-1
0:44:01,pan,geo-0-1
0:44:02,pan,geo-0-1
0:44:03,pan,geo-0-1
0:44:18,pan,geo-0-1
0:44:19,pan,geo-0-1
0:44:20,pan,geo-0-1
0:44:21,pan,geo-0-1
0:44:22,pan,geo-0-1
0:44:23,pan,geo-0-1
0:44:24,pan,geo-0-1
0:44:25,pan,geo-0-1
0:44:26,pan,geo-0-1
0:44:27,pan,geo-0-1
0:44:28,pan,geo-0-1
0:44:29,pan,geo-0-1
0:44:30,pan,geo-0-1
0:44:31,pan,geo-0-1
0:44:32,pan,geo-0-1
0:44:33,pan,geo-0-1
0:44:47,pan,geo-0-1
0:44:48,pan,geo-0-1
0:44:50,pan,geo-0-1
0:44:51,pan,geo-0-1
0:45:02,pan,geo-0-1
0:45:03,pan,geo-0-1
0:45:04,pan,geo-0-1
0:45:09,brush,hist-3
0:45:10,brush,hist-3
0:45:10,brush,hist-4
0:45:10,brush,bar-5
0:45:26,brush,hist-3
0:45:27,brush,hist-3
0:45:28,brush,hist-3
0:45:29,brush,hist-3
0:45:30,brush,hist-3
0:45:33,brush,hist-3
0:45:33,brush,hist-4
0:45:34,brush,hist-4
0:45:34,brush,hist-3
