user, time, action, visualization
p17,0:16:36,pan,geo-0-1
p17,0:16:37,pan,geo-0-1
p17,0:16:38,pan,geo-0-1
p17,0:16:41,pan,geo-0-1
p17,0:16:42,pan,geo-0-1
p17,0:16:43,pan,geo-0-1
p17,0:16:44,pan,geo-0-1
p17,0:16:46,pan,geo-0-1
p17,0:16:49,pan,geo-0-1
p17,0:16:51,pan,geo-0-1
p17,0:16:52,pan,geo-0-1
p17,0:16:53,pan,geo-0-1
p17,0:16:54,pan,geo-0-1
p17,0:16:55,pan,geo-0-1
p17,0:16:56,pan,geo-0-1
p17,0:16:57,pan,geo-0-1
p17,0:16:58,pan,geo-0-1
p17,0:16:59,pan,geo-0-1
p17,0:17:01,pan,geo-0-1
p17,0:17:02,pan,geo-0-1
p17,0:17:05,pan,geo-0-1
p17,0:17:06,pan,geo-0-1
p17,0:17:08,pan,geo-0-1
p17,0:17:09,pan,geo-0-1
p17,0:17:12,pan,geo-0-1
p17,0:17:13,pan,geo-0-1
p17,0:17:14,pan,geo-0-1
p17,0:17:16,pan,geo-0-1
p17,0:17:17,pan,geo-0-1
p17,0:17:18,pan,geo-0-1
p17,0:17:20,pan,geo-0-1
p17,0:17:21,pan,geo-0-1
p17,0:17:22,pan,geo-0-1
p17,0:17:23,pan,geo-0-1
p17,0:17:24,pan,geo-0-1
p17,0:17:25,pan,geo-0-1
p17,0:17:27,pan,geo-0-1
p17,0:17:29,pan,geo-0-1
p17,0:17:31,pan,geo-0-1
p17,0:17:32,pan,geo-0-1
p17,0:17:48,brush,hist-2
p17,0:17:50,brush,hist-2
p17,0:17:51,brush,hist-2
p17,0:17:54,brush,hist-2
p17,0:17:55,brush,bar-5
p17,0:17:56,brush,bar-5
p17,0:17:57,brush,hist-3
p17,0:17:58,brush,hist-2
p17,0:17:59,brush,hist-2
p17,0:18:00,brush,hist-2
p17,0:18:01,brush,hist-2
p17,0:18:02,brush,hist-2
p17,0:18:15,brush,hist-2
p17,0:18:16,brush,hist-2
p17,0:18:17,brush,hist-2
p17,0:18:18,brush,hist-2
p17,0:18:21,brush,hist-2
p17,0:18:22,brush,hist-2
p17,0:18:23,brush,hist-2
p17,0:18:24,brush,hist-2
p17,0:18:25,brush,hist-2
p17,0:18:26,brush,hist-2
p17,0:18:27,brush,hist-2
p17,0:18:28,brush,hist-2
p17,0:18:29,brush,hist-2
p17,0:18:30,brush,hist-2
p17,0:18:32,brush,hist-2
p17,0:18:33,brush,hist-2
p17,0:18:35,brush,hist-2
p17,0:18:36,brush,hist-3
p17,0:18:37,brush,bar-5
p17,0:18:38,range select,bar-5
p17,0:18:45,range select,bar-5
p17,0:19:00,range select,bar-5
p17,0:19:13,pan,geo-0-1
p17,0:19:14,pan,geo-0-1
p17,0:19:15,pan,geo-0-1
p17,0:19:18,pan,geo-0-1
p17,0:19:19,pan,geo-0-1
p17,0:19:20,pan,geo-0-1
p17,0:19:21,pan,geo-0-1
p17,0:19:22,pan,geo-0-1
p17,0:19:23,pan,geo-0-1
p17,0:19:24,pan,geo-0-1
p17,0:19:38,pan,geo-0-1
p17,0:19:39,pan,geo-0-1
p17,0:19:40,range select,bar-5
p17,0:19:44,pan,geo-0-1
p17,0:19:45,pan,geo-0-1
p17,0:19:46,pan,geo-0-1
p17,0:19:47,pan,geo-0-1
p17,0:19:48,pan,geo-0-1
p17,0:19:49,pan,geo-0-1
p17,0:19:50,pan,geo-0-1
p17,0:19:51,pan,geo-0-1
p17,0:19:52,pan,geo-0-1
p17,0:19:53,pan,geo-0-1
p17,0:19:54,pan,geo-0-1
p17,0:19:55,pan,geo-0-1
p17,0:20:03,brush,hist-3
p17,0:20:04,brush,hist-2
p17,0:20:05,brush,hist-2
p17,0:20:06,brush,hist-2
p17,0:20:07,brush,hist-2
p17,0:20:08,brush,hist-2
p17,0:20:10,brush,hist-2
p17,0:20:11,brush,hist-2
p17,0:20:12,brush,hist-2
p17,0:20:13,brush,hist-2
p17,0:20:14,brush,hist-2
p17,0:20:15,brush,hist-2
p17,0:20:16,brush,hist-2
p17,0:20:19,brush,hist-2
p17,0:20:20,brush,hist-2
p17,0:20:21,brush,hist-2
p17,0:20:22,brush,hist-2
p17,0:20:24,brush,hist-2
p17,0:20:26,brush,hist-2
p17,0:20:27,brush,hist-2
p17,0:20:28,brush,hist-2
p17,0:20:29,brush,hist-2
p17,0:20:30,brush,hist-2
