user, time, action, visualization
p12,0:15:20,range select,bar-5
p12,0:15:21,range select,bar-5
p12,0:15:22,range select,bar-5
p12,0:15:37,pan,geo-0-1
p12,0:15:38,pan,geo-0-1
p12,0:15:42,pan,geo-0-1
p12,0:15:43,range select,bar-5
p12,0:15:45,range select,bar-5
p12,0:15:46,range select,bar-5
p12,0:15:47,range select,bar-5
p12,0:15:48,range select,bar-5
p12,0:15:52,range select,bar-5
p12,0:16:00,range select,bar-5
p12,0:16:04,range select,bar-5
p12,0:16:05,range select,bar-5
p12,0:16:08,range select,bar-5
p12,0:16:12,range select,bar-5
p12,0:16:13,range select,bar-5
p12,0:16:14,range select,bar-5
p12,0:16:17,range select,bar-5
p12,0:16:18,range select,bar-5
p12,0:16:19,range select,bar-5
p12,0:16:20,range select,bar-5
p12,0:16:23,range select,bar-5
p12,0:16:24,range select,bar-5
p12,0:16:25,range select,bar-5
p12,0:16:26,range select,bar-5
p12,0:16:27,range select,bar-5
p12,0:16:28,range select,bar-5
p12,0:16:29,range select,bar-5
p12,0:16:30,range select,bar-5
p12,0:16:31,range select,bar-5
p12,0:16:32,range select,bar-5
p12,0:16:33,range select,bar-5
p12,0:16:34,range select,bar-5
p12,0:16:35,range select,bar-5
p12,0:16:37,range select,bar-5
p12,0:16:42,range select,bar-5
p12,0:16:50,range select,bar-5
p12,0:16:51,range select,bar-5
p12,0:16:52,range select,bar-5
p12,0:16:53,range select,bar-5
p12,0:16:56,pan,geo-0-1
p12,0:16:57,pan,geo-0-1
p12,0:16:58,range select,bar-5
p12,0:17:00,pan,geo-0-1
p12,0:17:01,pan,geo-0-1
p12,0:17:02,pan,geo-0-1
p12,0:17:03,pan,geo-0-1
p12,0:17:04,range select,bar-5
p12,0:17:07,range select,bar-5
p12,0:17:09,range select,bar-5
p12,0:17:11,range select,bar-5
p12,0:17:14,range select,bar-5
p12,0:17:15,pan,geo-0-1
p12,0:17:16,pan,geo-0-1
p12,0:17:24,pan,geo-0-1
p12,0:17:25,pan,geo-0-1
p12,0:17:26,pan,geo-0-1
p12,0:17:27,pan,geo-0-1
p12,0:17:28,pan,geo-0-1
p12,0:17:29,pan,geo-0-1
p12,0:17:30,pan,geo-0-1
p12,0:17:31,pan,geo-0-1
p12,0:17:32,pan,geo-0-1
p12,0:17:33,pan,geo-0-1
p12,0:17:36,pan,geo-0-1
p12,0:17:37,zoom,geo-0-1
p12,0:17:38,pan,geo-0-1
p12,0:17:39,pan,geo-0-1
p12,0:17:40,pan,geo-0-1
p12,0:17:41,range select,geo-0-1
p12,0:17:48,pan,geo-0-1
p12,0:17:50,pan,geo-0-1
p12,0:17:51,range select,geo-0-1
p12,0:17:52,range select,geo-0-1
p12,0:18:04,range select,hist-2
p12,0:18:06,range select,hist-2
p12,0:18:07,range select,hist-2
p12,0:18:08,range select,hist-2
p12,0:18:19,range select,geo-0-1
p12,0:18:26,range select,hist-2
p12,0:18:28,range select,hist-2
p12,0:18:30,range select,hist-2
p12,0:18:31,range select,hist-2
p12,0:18:32,range select,hist-2
p12,0:18:33,range select,hist-2
p12,0:18:34,pan,geo-0-1
p12,0:18:35,pan,geo-0-1
p12,0:18:36,range select,geo-0-1
p12,0:18:46,range select,hist-2
p12,0:18:51,range select,hist-3
p12,0:18:53,range select,hist-2
p12,0:18:57,pan,geo-0-1
p12,0:18:58,pan,geo-0-1
p12,0:18:59,range select,geo-0-1
p12,0:19:06,pan,geo-0-1
p12,0:19:07,pan,geo-0-1
p12,0:19:08,pan,geo-0-1
p12,0:19:09,pan,geo-0-1
p12,0:19:10,pan,geo-0-1
p12,0:19:11,pan,geo-0-1
p12,0:19:12,pan,geo-0-1
p12,0:19:14,brush,bar-5
p12,0:19:15,brush,bar-5
p12,0:19:16,brush,bar-5
p12,0:19:18,brush,bar-5
p12,0:19:19,brush,bar-5
p12,0:19:20,brush,bar-5
p12,0:19:21,brush,bar-5
p12,0:19:22,brush,bar-5
p12,0:19:23,range select,bar-5
p12,0:19:39,brush,bar-5
p12,0:19:40,pan,geo-0-1
p12,0:19:41,pan,geo-0-1
p12,0:19:42,pan,geo-0-1
p12,0:19:43,pan,geo-0-1
p12,0:19:44,pan,geo-0-1
p12,0:19:45,range select,geo-0-1
p12,0:20:01,pan,geo-0-1
p12,0:20:02,pan,geo-0-1
p12,0:20:03,pan,geo-0-1
p12,0:20:05,pan,geo-0-1
p12,0:20:06,pan,geo-0-1
p12,0:20:09,pan,geo-0-1
p12,0:20:10,pan,geo-0-1
p12,0:20:12,range select,geo-0-1
p12,0:20:13,range select,geo-0-1
p12,0:20:14,range select,geo-0-1
p12,0:20:32,range select,hist-2
p12,0:20:34,brush,hist-4
p12,0:20:35,brush,hist-3
p12,0:20:36,brush,hist-3
p12,0:20:37,brush,hist-3
p12,0:20:38,brush,hist-3
p12,0:20:39,brush,hist-3
p12,0:20:42,brush,hist-3
p12,0:20:43,brush,hist-3
p12,0:20:44,brush,hist-3
p12,0:20:45,brush,hist-3
p12,0:20:46,brush,hist-3
p12,0:20:47,brush,hist-3
p12,0:20:48,brush,hist-3
p12,0:20:49,brush,hist-3
p12,0:20:53,brush,hist-3
p12,0:20:54,brush,hist-3
p12,0:20:56,brush,hist-3
p12,0:20:57,brush,hist-3
p12,0:20:58,brush,hist-3
p12,0:20:59,brush,hist-3
p12,0:21:00,brush,hist-3
p12,0:21:01,brush,hist-3
p12,0:21:02,brush,hist-3
p12,0:21:03,brush,hist-3
p12,0:21:05,brush,hist-3
p12,0:21:06,brush,hist-3
p12,0:21:07,brush,hist-3
p12,0:21:08,brush,hist-3
p12,0:21:09,brush,hist-3
p12,0:21:10,brush,hist-3
p12,0:21:16,brush,hist-3
p12,0:21:17,brush,hist-3
p12,0:21:18,brush,hist-3
p12,0:21:19,brush,hist-3
p12,0:21:20,brush,hist-2
p12,0:21:21,brush,hist-2
p12,0:21:23,pan,geo-0-1
p12,0:21:25,pan,geo-0-1
p12,0:21:26,pan,geo-0-1
p12,0:21:27,pan,geo-0-1
p12,0:21:28,pan,geo-0-1
p12,0:21:29,pan,geo-0-1
p12,0:21:30,pan,geo-0-1
p12,0:21:33,pan,geo-0-1
p12,0:21:34,pan,geo-0-1
p12,0:21:36,pan,geo-0-1
p12,0:21:37,pan,geo-0-1
p12,0:21:38,pan,geo-0-1
p12,0:21:41,range select,geo-0-1
p12,0:21:48,pan,geo-0-1
p12,0:21:51,pan,geo-0-1
p12,0:21:52,pan,geo-0-1
p12,0:21:53,pan,geo-0-1
p12,0:21:54,pan,geo-0-1
p12,0:21:55,pan,geo-0-1
p12,0:21:56,pan,geo-0-1
p12,0:21:57,pan,geo-0-1
p12,0:21:58,pan,geo-0-1
p12,0:21:59,pan,geo-0-1
p12,0:22:01,pan,geo-0-1
p12,0:22:02,pan,geo-0-1
p12,0:22:03,pan,geo-0-1
p12,0:22:04,pan,geo-0-1
p12,0:22:19,pan,geo-0-1
p12,0:22:23,pan,geo-0-1
p12,0:22:31,pan,geo-0-1
p12,0:22:39,pan,geo-0-1
p12,0:22:40,pan,geo-0-1
p12,0:22:41,pan,geo-0-1
p12,0:22:42,pan,geo-0-1
p12,0:22:52,pan,geo-0-1
p12,0:22:55,pan,geo-0-1
p12,0:22:56,pan,geo-0-1
p12,0:22:57,pan,geo-0-1
p12,0:22:58,pan,geo-0-1
p12,0:23:05,pan,geo-0-1
p12,0:23:07,pan,geo-0-1
p12,0:23:08,pan,geo-0-1
p12,0:23:09,pan,geo-0-1
p12,0:23:10,pan,geo-0-1
p12,0:23:11,pan,geo-0-1
p12,0:23:12,pan,geo-0-1
p12,0:23:13,pan,geo-0-1
p12,0:23:14,zoom,geo-0-1
p12,0:23:15,pan,geo-0-1
p12,0:23:18,pan,geo-0-1
p12,0:23:22,pan,geo-0-1
p12,0:23:23,zoom,geo-0-1
p12,0:23:45,pan,geo-0-1
p12,0:23:47,pan,geo-0-1
p12,0:23:48,zoom,geo-0-1
p12,0:23:51,pan,geo-0-1
p12,0:23:52,zoom,geo-0-1
p12,0:23:53,pan,geo-0-1
p12,0:23:54,pan,geo-0-1
p12,0:23:57,pan,geo-0-1
p12,0:23:58,pan,geo-0-1
p12,0:23:59,pan,geo-0-1
p12,0:24:00,pan,geo-0-1
p12,0:24:02,pan,geo-0-1
p12,0:24:03,pan,geo-0-1
p12,0:24:04,pan,geo-0-1
p12,0:24:05,pan,geo-0-1
p12,0:24:06,pan,geo-0-1
p12,0:24:08,pan,geo-0-1
p12,0:24:09,pan,geo-0-1
p12,0:24:10,pan,geo-0-1
p12,0:24:11,pan,geo-0-1
p12,0:24:13,pan,geo-0-1
p12,0:24:14,pan,geo-0-1
p12,0:24:16,pan,geo-0-1
p12,0:24:17,pan,geo-0-1
p12,0:24:18,pan,geo-0-1
p12,0:24:20,pan,geo-0-1
p12,0:24:21,range select,geo-0-1
p12,0:24:22,range select,geo-0-1
p12,0:24:36,pan,geo-0-1
p12,0:24:37,pan,geo-0-1
p12,0:24:38,pan,geo-0-1
p12,0:24:40,pan,geo-0-1
p12,0:24:42,pan,geo-0-1
p12,0:24:43,pan,geo-0-1
p12,0:24:44,pan,geo-0-1
p12,0:24:45,pan,geo-0-1
p12,0:24:47,pan,geo-0-1
p12,0:24:48,pan,geo-0-1
p12,0:24:49,pan,geo-0-1
p12,0:24:50,pan,geo-0-1
p12,0:24:51,pan,geo-0-1
p12,0:24:52,pan,geo-0-1
p12,0:24:53,pan,geo-0-1
p12,0:24:54,pan,geo-0-1
p12,0:24:55,pan,geo-0-1
p12,0:24:56,pan,geo-0-1
p12,0:24:58,range select,geo-0-1
